CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Credit_Limit,Total_Revolving_Bal,,,,,,,,,,,
713732883,Existing Customer,38,F,0,Uneducated,Single,Less than $40K,Blue,1679,0,,,,,,,,,,,
720739083,Attrited Customer,36,F,2,Post-Graduate,Married,Less than $40K,Blue,1691,0,,,,,,,,,,,
718010133,Existing Customer,46,F,2,Post-Graduate,Single,Less than $40K,Blue,2888,1641,,,,,,,,,,,
771518658,Existing Customer,58,F,1,High School,Married,$40K - $60K,Blue,1871,1339,,,,,,,,,,,
710508858,Existing Customer,44,F,2,High School,Unknown,Less than $40K,Blue,3226,2517,,,,,,,,,,,
772590408,Existing Customer,41,M,5,Unknown,Married,$80K - $120K,Blue,12114,1379,,,,,,,,,,,
719334408,Existing Customer,42,F,3,Post-Graduate,Married,Less than $40K,Blue,4959,1483,,,,,,,,,,,
717500133,Existing Customer,42,M,4,Uneducated,Single,$80K - $120K,Blue,10374,599,,,,,,,,,,,
720988083,Existing Customer,45,F,1,Uneducated,Married,Less than $40K,Blue,1438.3,1080,,,,,,,,,,,
713594883,Attrited Customer,44,F,2,Uneducated,Single,Unknown,Blue,1486,849,,,,,,,,,,,
719848908,Existing Customer,41,F,3,Graduate,Married,Unknown,Blue,2542,0,,,,,,,,,,,
714962658,Attrited Customer,35,M,2,Unknown,Single,Less than $40K,Blue,1931,0,,,,,,,,,,,
717429258,Attrited Customer,48,F,3,Doctorate,Single,Less than $40K,Blue,1644,500,,,,,,,,,,,
717022533,Existing Customer,43,F,2,Post-Graduate,Single,$40K - $60K,Blue,2283,0,,,,,,,,,,,
710853033,Existing Customer,36,F,1,Doctorate,Unknown,Less than $40K,Blue,4943,1204,,,,,,,,,,,
709548783,Attrited Customer,44,M,2,Doctorate,Unknown,$40K - $60K,Blue,1438.3,0,,,,,,,,,,,
780055308,Existing Customer,43,F,3,College,Single,Less than $40K,Blue,1438.3,0,,,,,,,,,,,
714252933,Existing Customer,52,F,2,College,Divorced,Less than $40K,Blue,1438.3,0,,,,,,,,,,,
713336883,Attrited Customer,61,F,0,High School,Single,Less than $40K,Blue,1760,0,,,,,,,,,,,
713119308,Existing Customer,50,F,3,Unknown,Single,Less than $40K,Blue,1852,0,,,,,,,,,,,
710815608,Existing Customer,43,M,2,High School,Married,$60K - $80K,Blue,2049,1530,,,,,,,,,,,
809626983,Attrited Customer,48,F,3,High School,Married,Less than $40K,Blue,1670,0,,,,,,,,,,,
803398983,Existing Customer,35,F,3,Unknown,Divorced,Less than $40K,Blue,1511,864,,,,,,,,,,,
717568308,Existing Customer,39,M,1,Unknown,Single,$80K - $120K,Blue,6018,0,,,,,,,,,,,
711694083,Existing Customer,59,F,0,Post-Graduate,Single,Less than $40K,Blue,3030,1251,,,,,,,,,,,
712258308,Existing Customer,58,F,4,High School,Single,Less than $40K,Blue,2755,1483,,,,,,,,,,,
713884458,Existing Customer,51,M,4,High School,Single,$80K - $120K,Blue,8783,2142,,,,,,,,,,,
716160708,Existing Customer,64,M,1,Graduate,Single,Less than $40K,Blue,1861,1677,,,,,,,,,,,
772728933,Attrited Customer,50,M,2,High School,Married,$120K +,Blue,13709,813,,,,,,,,,,,
815320383,Attrited Customer,46,F,3,Unknown,Unknown,Less than $40K,Blue,4710,0,,,,,,,,,,,
712117983,Existing Customer,49,M,4,Graduate,Married,$80K - $120K,Blue,17285,1853,,,,,,,,,,,
788694558,Existing Customer,53,F,3,Uneducated,Single,Less than $40K,Blue,1438.3,661,,,,,,,,,,,
709275558,Existing Customer,54,M,2,Graduate,Single,$60K - $80K,Blue,7866,0,,,,,,,,,,,
711216933,Existing Customer,42,F,1,High School,Married,Less than $40K,Blue,2190,1299,,,,,,,,,,,
717069033,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,4829,1153,,,,,,,,,,,
714992733,Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue,3210,2081,,,,,,,,,,,
809445858,Existing Customer,38,F,0,Graduate,Single,Less than $40K,Blue,1755,750,,,,,,,,,,,
708859158,Existing Customer,47,F,4,Graduate,Single,$40K - $60K,Blue,1438.3,703,,,,,,,,,,,
710040483,Existing Customer,37,M,3,Uneducated,Unknown,$60K - $80K,Blue,14485,2124,,,,,,,,,,,
714667608,Existing Customer,47,M,5,Post-Graduate,Married,$40K - $60K,Blue,6043,0,,,,,,,,,,,
714475908,Attrited Customer,43,M,2,Uneducated,Single,$60K - $80K,Blue,6348,0,,,,,,,,,,,
713656308,Existing Customer,56,F,0,High School,Married,Less than $40K,Blue,1438.3,0,,,,,,,,,,,
716790633,Attrited Customer,43,M,3,Graduate,Married,$60K - $80K,Blue,17239,0,,,,,,,,,,,
716127333,Attrited Customer,45,F,3,Graduate,Married,Unknown,Blue,18432,484,,,,,,,,,,,
713017758,Existing Customer,47,F,1,Uneducated,Single,Less than $40K,Blue,1636,1135,,,,,,,,,,,
717893358,Existing Customer,43,F,3,Graduate,Married,Unknown,Blue,7951,1456,,,,,,,,,,,
780032208,Attrited Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,14201,0,,,,,,,,,,,
720219633,Existing Customer,52,F,0,Graduate,Unknown,$40K - $60K,Blue,2723,1544,,,,,,,,,,,
711676008,Existing Customer,52,F,1,Graduate,Single,Less than $40K,Blue,2019,991,,,,,,,,,,,
714192033,Existing Customer,43,F,3,High School,Single,Unknown,Blue,10305,1870,,,,,,,,,,,
713442933,Existing Customer,49,M,3,Unknown,Married,$40K - $60K,Blue,3114,2208,,,,,,,,,,,
789052308,Attrited Customer,40,M,3,Graduate,Unknown,$40K - $60K,Blue,4323,0,,,,,,,,,,,
714948858,Attrited Customer,50,F,2,Unknown,Single,Less than $40K,Blue,3647,2517,,,,,,,,,,,
711772983,Existing Customer,43,M,2,High School,Single,$60K - $80K,Blue,1849,1293,,,,,,,,,,,
802937058,Existing Customer,53,M,1,Graduate,Married,$80K - $120K,Blue,2540,1859,,,,,,,,,,,
712493058,Existing Customer,42,F,5,High School,Single,Unknown,Blue,4972,0,,,,,,,,,,,
718808883,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Silver,13565,0,,,,,,,,,,,
719685408,Attrited Customer,40,M,2,Uneducated,Married,$60K - $80K,Blue,6332,318,,,,,,,,,,,
708829758,Existing Customer,41,M,2,High School,Married,$60K - $80K,Blue,6062,761,,,,,,,,,,,
710792733,Existing Customer,47,F,3,Post-Graduate,Married,Less than $40K,Blue,2897,638,,,,,,,,,,,
716838633,Existing Customer,46,M,4,High School,Single,$60K - $80K,Blue,13407,1341,,,,,,,,,,,
714041283,Existing Customer,50,F,2,Graduate,Single,Unknown,Blue,6610,1663,,,,,,,,,,,
710284233,Attrited Customer,33,M,4,Uneducated,Married,$80K - $120K,Blue,1438.3,0,,,,,,,,,,,
752944533,Existing Customer,45,F,5,High School,Married,Less than $40K,Blue,2030,1269,,,,,,,,,,,
713312208,Attrited Customer,53,M,1,High School,Married,$40K - $60K,Blue,3146,0,,,,,,,,,,,
804045933,Existing Customer,36,M,0,Graduate,Married,$80K - $120K,Blue,5302,2414,,,,,,,,,,,
716662683,Existing Customer,55,F,2,Unknown,Single,Less than $40K,Blue,3185,1820,,,,,,,,,,,
713432508,Existing Customer,42,F,3,Post-Graduate,Married,Less than $40K,Blue,4328,1749,,,,,,,,,,,
799475658,Existing Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,2238,1300,,,,,,,,,,,
719849958,Existing Customer,44,F,4,Graduate,Single,Less than $40K,Blue,2658,1884,,,,,,,,,,,
715803933,Existing Customer,47,M,1,Post-Graduate,Single,$60K - $80K,Blue,9090,1371,,,,,,,,,,,
779486433,Existing Customer,46,F,5,Unknown,Single,Less than $40K,Blue,2424,2169,,,,,,,,,,,
708281433,Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue,1438.3,0,,,,,,,,,,,
779844408,Attrited Customer,43,F,1,Post-Graduate,Married,Less than $40K,Blue,1438.3,0,,,,,,,,,,,
721306908,Existing Customer,61,F,1,Graduate,Single,Unknown,Blue,2303,540,,,,,,,,,,,
713964858,Existing Customer,51,M,2,Graduate,Divorced,$120K +,Blue,2792,887,,,,,,,,,,,
717545808,Existing Customer,44,F,4,Post-Graduate,Single,Less than $40K,Blue,2900,1987,,,,,,,,,,,
771232533,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,2267,1283,,,,,,,,,,,
710883483,Existing Customer,52,F,1,Graduate,Married,$40K - $60K,Blue,4189,2066,,,,,,,,,,,
801715383,Attrited Customer,45,M,4,Graduate,Married,$60K - $80K,Blue,12890,0,,,,,,,,,,,
719594433,Existing Customer,35,F,2,Graduate,Single,Unknown,Blue,3269,1434,,,,,,,,,,,
716310633,Existing Customer,59,F,1,Post-Graduate,Single,Less than $40K,Blue,2759,2481,,,,,,,,,,,
714188883,Attrited Customer,46,F,5,Doctorate,Single,Less than $40K,Blue,1787,0,,,,,,,,,,,
772437633,Existing Customer,43,M,3,Graduate,Single,$60K - $80K,Blue,6854,0,,,,,,,,,,,
708536283,Attrited Customer,35,M,1,Doctorate,Single,$80K - $120K,Blue,2904,2517,,,,,,,,,,,
772569033,Existing Customer,44,M,0,High School,Divorced,$80K - $120K,Blue,5293,1236,,,,,,,,,,,
714443883,Existing Customer,57,F,3,Graduate,Married,Less than $40K,Blue,1781,0,,,,,,,,,,,
710369658,Existing Customer,50,M,3,Unknown,Married,$60K - $80K,Blue,3276,2353,,,,,,,,,,,
788440083,Existing Customer,55,M,2,Uneducated,Single,$60K - $80K,Silver,34516,1384,,,,,,,,,,,
773332908,Existing Customer,48,M,4,High School,Unknown,$60K - $80K,Blue,14670,1900,,,,,,,,,,,
709307808,Attrited Customer,59,F,2,High School,Married,$40K - $60K,Blue,4375,0,,,,,,,,,,,
712507758,Existing Customer,36,F,2,College,Unknown,Unknown,Blue,3448,1903,,,,,,,,,,,
715701033,Attrited Customer,43,M,2,Graduate,Married,$80K - $120K,Blue,2111,1761,,,,,,,,,,,
718478883,Existing Customer,55,F,2,College,Single,Less than $40K,Blue,3123,0,,,,,,,,,,,
788734158,Existing Customer,42,M,4,Graduate,Married,$40K - $60K,Blue,8374,0,,,,,,,,,,,
794490858,Existing Customer,48,F,1,High School,Married,$40K - $60K,Silver,15713,1387,,,,,,,,,,,
718397658,Existing Customer,60,F,0,Unknown,Single,$40K - $60K,Blue,4115,1231,,,,,,,,,,,
718826883,Attrited Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,6925,0,,,,,,,,,,,
716733933,Existing Customer,42,F,2,High School,Married,Unknown,Blue,1898,725,,,,,,,,,,,
809307108,Existing Customer,44,F,1,High School,Single,Unknown,Blue,2021,1182,,,,,,,,,,,
778671483,Existing Customer,33,F,3,Uneducated,Single,Less than $40K,Blue,1630,1008,,,,,,,,,,,
815504583,Attrited Customer,48,F,4,Graduate,Single,$40K - $60K,Blue,1538,0,,,,,,,,,,,
789319458,Existing Customer,48,M,5,Uneducated,Single,$60K - $80K,Blue,22639,1481,,,,,,,,,,,
710382108,Existing Customer,39,F,3,Post-Graduate,Married,Less than $40K,Blue,2452,2423,,,,,,,,,,,
720895533,Existing Customer,32,F,4,Unknown,Married,Less than $40K,Blue,1438.3,1056,,,,,,,,,,,
709891608,Attrited Customer,41,M,2,High School,Married,$120K +,Blue,9924,0,,,,,,,,,,,
717136533,Existing Customer,37,F,2,Uneducated,Single,Less than $40K,Blue,2586,835,,,,,,,,,,,
790164408,Existing Customer,59,F,1,Unknown,Married,Less than $40K,Blue,2308,2094,,,,,,,,,,,
795613233,Existing Customer,48,F,2,Graduate,Married,Unknown,Blue,10514,1494,,,,,,,,,,,
709009833,Existing Customer,54,M,3,Graduate,Married,$40K - $60K,Blue,1655,0,,,,,,,,,,,
720054183,Existing Customer,41,F,2,Graduate,Single,$40K - $60K,Blue,2768,2228,,,,,,,,,,,
713193408,Existing Customer,59,F,0,Unknown,Single,Less than $40K,Blue,2533,2076,,,,,,,,,,,
801508383,Existing Customer,48,M,2,Graduate,Married,$80K - $120K,Blue,25658,1721,,,,,,,,,,,
711949683,Attrited Customer,55,F,2,College,Divorced,$40K - $60K,Blue,4410,2517,,,,,,,,,,,
787747308,Attrited Customer,49,F,4,Uneducated,Unknown,Less than $40K,Blue,3468,2517,,,,,,,,,,,
720064158,Existing Customer,51,F,3,Post-Graduate,Married,Less than $40K,Blue,1438.3,0,,,,,,,,,,,
779104608,Attrited Customer,34,F,3,High School,Unknown,Unknown,Blue,1438.3,0,,,,,,,,,,,
715477233,Existing Customer,55,F,1,High School,Unknown,Unknown,Blue,6968,1430,,,,,,,,,,,
719524383,Existing Customer,35,F,3,Graduate,Single,$40K - $60K,Blue,2441,1670,,,,,,,,,,,
713804883,Attrited Customer,46,F,4,Post-Graduate,Single,Less than $40K,Blue,1836,0,,,,,,,,,,,
710359458,Existing Customer,50,F,1,Graduate,Married,$40K - $60K,Blue,2560,1807,,,,,,,,,,,
716311683,Existing Customer,43,M,4,College,Married,$80K - $120K,Blue,32733,1448,,,,,,,,,,,
753795633,Attrited Customer,48,F,2,Uneducated,Married,Less than $40K,Blue,2964,2517,,,,,,,,,,,
780076833,Existing Customer,44,M,1,Unknown,Unknown,$80K - $120K,Blue,8315,1008,,,,,,,,,,,
716019333,Existing Customer,65,F,0,Unknown,Single,Less than $40K,Blue,2279,1789,,,,,,,,,,,
820657083,Existing Customer,53,M,4,College,Single,$80K - $120K,Silver,34516,800,,,,,,,,,,,
716901858,Existing Customer,49,M,4,Doctorate,Married,$40K - $60K,Blue,1438.3,0,,,,,,,,,,,
756571983,Existing Customer,45,F,3,High School,Single,Less than $40K,Blue,2020,1103,,,,,,,,,,,
817607358,Attrited Customer,44,F,2,High School,Unknown,Unknown,Gold,34516,0,,,,,,,,,,,
778268508,Existing Customer,56,F,2,Uneducated,Single,Unknown,Blue,5261,1966,,,,,,,,,,,
778984383,Existing Customer,43,F,3,High School,Married,Unknown,Blue,2692,2039,,,,,,,,,,,
720771933,Existing Customer,49,F,3,Post-Graduate,Married,$40K - $60K,Blue,1994,0,,,,,,,,,,,
748827033,Existing Customer,44,M,3,Graduate,Divorced,$60K - $80K,Blue,3290,0,,,,,,,,,,,
712591983,Existing Customer,52,F,5,Graduate,Single,$40K - $60K,Blue,3035,1960,,,,,,,,,,,
712181658,Existing Customer,37,F,2,Graduate,Single,$40K - $60K,Blue,2407,1552,,,,,,,,,,,
712297683,Attrited Customer,47,F,3,College,Married,Less than $40K,Blue,1781,0,,,,,,,,,,,
714684933,Attrited Customer,40,F,1,Uneducated,Married,Less than $40K,Blue,3680,0,,,,,,,,,,,
720742083,Attrited Customer,48,F,4,Unknown,Married,Less than $40K,Blue,2740,2425,,,,,,,,,,,
772310958,Existing Customer,42,F,2,Graduate,Married,Less than $40K,Blue,4311,822,,,,,,,,,,,
715343883,Existing Customer,42,F,3,High School,Single,Less than $40K,Blue,1931,1297,,,,,,,,,,,
720470133,Existing Customer,59,M,0,Graduate,Single,Less than $40K,Blue,3604,1483,,,,,,,,,,,
710420133,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,2190,0,,,,,,,,,,,
720933408,Existing Customer,56,F,2,Uneducated,Unknown,Less than $40K,Blue,8438,1825,,,,,,,,,,,
716304483,Existing Customer,46,F,3,High School,Married,$40K - $60K,Blue,3413,2372,,,,,,,,,,,
719534058,Existing Customer,26,F,0,Graduate,Unknown,Less than $40K,Blue,2163,1942,,,,,,,,,,,
710515308,Existing Customer,42,F,1,Graduate,Single,Less than $40K,Blue,3595,1904,,,,,,,,,,,
797241108,Existing Customer,47,M,1,Graduate,Married,$120K +,Blue,9036,1080,,,,,,,,,,,
708884658,Existing Customer,48,F,2,Graduate,Married,Less than $40K,Blue,2315,1565,,,,,,,,,,,
794475483,Existing Customer,44,M,4,Uneducated,Married,$80K - $120K,Silver,34516,1043,,,,,,,,,,,
714315858,Existing Customer,56,F,3,High School,Married,Less than $40K,Blue,4008,1650,,,,,,,,,,,
717217983,Existing Customer,43,F,3,Graduate,Married,Less than $40K,Blue,3143,2517,,,,,,,,,,,
721124658,Attrited Customer,40,M,3,Uneducated,Single,$80K - $120K,Blue,3427,0,,,,,,,,,,,
716753058,Existing Customer,38,F,3,Graduate,Single,Less than $40K,Blue,2699,564,,,,,,,,,,,
711069483,Existing Customer,40,F,2,Graduate,Single,Less than $40K,Blue,1538,0,,,,,,,,,,,
708478233,Existing Customer,48,F,3,Graduate,Married,$40K - $60K,Blue,5573,1238,,,,,,,,,,,
710783358,Existing Customer,46,M,3,High School,Unknown,$80K - $120K,Blue,2570,1764,,,,,,,,,,,
713710383,Existing Customer,43,M,2,High School,Unknown,$80K - $120K,Blue,18008,2517,,,,,,,,,,,
720815208,Attrited Customer,52,M,0,High School,Single,$120K +,Blue,34516,216,,,,,,,,,,,
721338783,Existing Customer,49,F,4,Uneducated,Married,Unknown,Blue,13483,2517,,,,,,,,,,,
714121983,Existing Customer,49,F,3,Graduate,Single,Unknown,Blue,4349,1400,,,,,,,,,,,
715061733,Existing Customer,42,M,3,College,Single,$60K - $80K,Blue,11698,1060,,,,,,,,,,,
720520308,Attrited Customer,46,F,4,Graduate,Married,Less than $40K,Blue,8318,2517,,,,,,,,,,,
806908608,Existing Customer,46,F,2,Unknown,Married,Less than $40K,Blue,1438.3,0,,,,,,,,,,,
798972183,Attrited Customer,49,F,2,Unknown,Single,$40K - $60K,Blue,1643,526,,,,,,,,,,,
715030308,Existing Customer,42,M,4,Graduate,Married,$40K - $60K,Blue,1503,929,,,,,,,,,,,
708244458,Existing Customer,47,F,2,Unknown,Married,Less than $40K,Blue,2793,1517,,,,,,,,,,,
789479058,Existing Customer,45,F,4,College,Divorced,$40K - $60K,Blue,1438.3,0,,,,,,,,,,,
784998108,Existing Customer,33,M,3,High School,Married,$80K - $120K,Blue,9094,0,,,,,,,,,,,
711808383,Existing Customer,50,M,3,Graduate,Divorced,$60K - $80K,Blue,6362,1709,,,,,,,,,,,
770839608,Existing Customer,60,F,1,Unknown,Single,Less than $40K,Blue,2394,1427,,,,,,,,,,,
713866308,Existing Customer,45,M,4,Unknown,Single,$60K - $80K,Blue,15100,2004,,,,,,,,,,,
714250908,Attrited Customer,53,F,2,Graduate,Married,Less than $40K,Blue,2927,2517,,,,,,,,,,,
739317558,Existing Customer,48,M,5,Graduate,Married,$80K - $120K,Blue,9030,2369,,,,,,,,,,,
718702908,Existing Customer,53,F,2,Unknown,Single,Less than $40K,Blue,1543,1041,,,,,,,,,,,
720644883,Existing Customer,53,F,1,College,Married,Unknown,Blue,4941,1867,,,,,,,,,,,
717182883,Existing Customer,33,F,1,High School,Married,Unknown,Blue,2279,1432,,,,,,,,,,,
719384433,Attrited Customer,44,F,3,High School,Divorced,Less than $40K,Blue,1877,1203,,,,,,,,,,,
787301208,Existing Customer,52,M,2,Uneducated,Divorced,$40K - $60K,Blue,1438.3,0,,,,,,,,,,,
720924633,Existing Customer,40,F,5,Graduate,Unknown,Less than $40K,Blue,1438.3,0,,,,,,,,,,,
721316358,Existing Customer,41,M,3,High School,Married,$60K - $80K,Blue,9577,632,,,,,,,,,,,
716118633,Existing Customer,43,M,2,Post-Graduate,Divorced,$60K - $80K,Blue,5427,2177,,,,,,,,,,,
789880533,Attrited Customer,46,F,4,Graduate,Single,$40K - $60K,Blue,5913,1651,,,,,,,,,,,
711221958,Attrited Customer,43,F,3,Graduate,Single,$40K - $60K,Blue,2867,0,,,,,,,,,,,
715510683,Existing Customer,40,F,1,High School,Single,Less than $40K,Blue,2506,1362,,,,,,,,,,,
718689258,Existing Customer,39,F,2,Doctorate,Married,$40K - $60K,Blue,1693,1101,,,,,,,,,,,
716368008,Attrited Customer,54,F,1,Graduate,Married,Unknown,Blue,3137,959,,,,,,,,,,,
712092783,Attrited Customer,47,F,3,Doctorate,Single,Less than $40K,Blue,2437,0,,,,,,,,,,,
789541458,Existing Customer,35,F,1,High School,Married,Less than $40K,Blue,1438.3,977,,,,,,,,,,,
719539458,Existing Customer,46,F,3,Graduate,Single,Less than $40K,Blue,3913,0,,,,,,,,,,,
713082708,Existing Customer,41,F,2,High School,Married,Less than $40K,Blue,4953,991,,,,,,,,,,,
794665608,Existing Customer,48,F,3,Graduate,Single,$40K - $60K,Blue,5724,582,,,,,,,,,,,
712827258,Existing Customer,37,M,3,Uneducated,Married,$40K - $60K,Blue,1438.3,0,,,,,,,,,,,
714525633,Existing Customer,55,F,2,Unknown,Single,Less than $40K,Blue,1886,1023,,,,,,,,,,,
708726708,Attrited Customer,42,F,3,Graduate,Single,$40K - $60K,Blue,1451,599,,,,,,,,,,,
768498258,Existing Customer,47,F,1,High School,Married,Unknown,Blue,2950,1642,,,,,,,,,,,
712767858,Attrited Customer,42,F,0,College,Single,$40K - $60K,Blue,1438.3,1223,,,,,,,,,,,
709231683,Existing Customer,36,F,2,Graduate,Unknown,$40K - $60K,Blue,2024,901,,,,,,,,,,,
712445583,Attrited Customer,33,F,0,College,Single,Unknown,Blue,2299,0,,,,,,,,,,,
711461658,Existing Customer,47,M,1,High School,Married,$40K - $60K,Blue,3291,1197,,,,,,,,,,,
713891133,Attrited Customer,41,F,2,Unknown,Single,Less than $40K,Blue,1438.3,834,,,,,,,,,,,
710074458,Existing Customer,41,F,5,High School,Divorced,Less than $40K,Blue,2137,996,,,,,,,,,,,
779279883,Attrited Customer,60,F,2,High School,Married,Less than $40K,Blue,1438.3,0,,,,,,,,,,,
719674533,Existing Customer,48,M,3,Unknown,Single,$80K - $120K,Blue,16794,1527,,,,,,,,,,,
716535408,Existing Customer,43,M,3,Unknown,Married,$40K - $60K,Blue,12219,1462,,,,,,,,,,,
710319108,Existing Customer,54,F,2,High School,Married,Less than $40K,Blue,1804,1298,,,,,,,,,,,
714777858,Existing Customer,60,F,2,Unknown,Married,Less than $40K,Blue,2343,2066,,,,,,,,,,,
769974258,Existing Customer,44,M,3,Post-Graduate,Single,$80K - $120K,Blue,19724,0,,,,,,,,,,,
717819633,Existing Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,3949,1463,,,,,,,,,,,
712953483,Attrited Customer,64,F,0,Graduate,Single,Less than $40K,Blue,1682,0,,,,,,,,,,,
779029458,Attrited Customer,54,F,1,Post-Graduate,Single,Less than $40K,Blue,1724,0,,,,,,,,,,,
721321383,Existing Customer,50,F,3,Doctorate,Married,Less than $40K,Blue,2372,1148,,,,,,,,,,,
716973333,Existing Customer,40,M,3,Uneducated,Married,$120K +,Blue,4642,1676,,,,,,,,,,,
709946658,Existing Customer,49,F,4,College,Single,$40K - $60K,Blue,2765,1211,,,,,,,,,,,
709243533,Existing Customer,49,F,2,Unknown,Single,Less than $40K,Blue,2555,1815,,,,,,,,,,,
709999308,Existing Customer,51,M,3,Uneducated,Married,$80K - $120K,Blue,3150,0,,,,,,,,,,,
712389108,Existing Customer,43,F,2,Graduate,Married,Less than $40K,Blue,2570,2107,,,,,,,,,,,
712305333,Existing Customer,59,M,0,Graduate,Single,$60K - $80K,Blue,4386,2505,,,,,,,,,,,
812785158,Existing Customer,42,M,4,Uneducated,Married,Less than $40K,Blue,2411,1797,,,,,,,,,,,
765459858,Attrited Customer,47,M,3,Graduate,Divorced,Less than $40K,Blue,6397,0,,,,,,,,,,,
714894708,Attrited Customer,53,M,1,Uneducated,Unknown,$120K +,Blue,23958,2517,,,,,,,,,,,
711296508,Existing Customer,49,F,3,Graduate,Single,Less than $40K,Blue,2608,2455,,,,,,,,,,,
795713058,Existing Customer,45,M,3,Post-Graduate,Married,$40K - $60K,Blue,4409,1753,,,,,,,,,,,
789487308,Existing Customer,48,M,2,Doctorate,Single,$60K - $80K,Blue,10033,0,,,,,,,,,,,
720130233,Attrited Customer,48,M,2,High School,Single,$60K - $80K,Blue,1641,0,,,,,,,,,,,
789047208,Existing Customer,57,F,2,High School,Single,Less than $40K,Blue,2454,1610,,,,,,,,,,,
715864983,Existing Customer,56,F,2,High School,Married,Less than $40K,Blue,1978,0,,,,,,,,,,,
708765933,Existing Customer,46,M,2,Post-Graduate,Married,$60K - $80K,Blue,5464,887,,,,,,,,,,,
